date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:24:47	8000/8000	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:47%20GMT	https://www.classcentral.com/subject/applied-science	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/applied-science.a2.delayed	(from https://www.classcentral.com/)
22:24:48	757145/757145	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:24:47%20GMT	https://www.classcentral.com/subject/earth-science	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/earth-science.html	(from https://www.classcentral.com/)
22:24:48	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:49%20GMT	https://www.classcentral.com/subject/forensic-science	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/forensic-science.a3.delayed	(from https://www.classcentral.com/)
22:24:49	7692/7692	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:49%20GMT	https://www.classcentral.com/subject/k12	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/k12	(from https://www.classcentral.com/)
22:24:49	7982/7982	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:49%20GMT	https://www.classcentral.com/subject/higher-education	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/higher-education.a5.delayed	(from https://www.classcentral.com/)
22:24:51	8016/8016	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:51%20GMT	https://www.classcentral.com/subject/teacher-development	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/teacher-development.a7.delayed	(from https://www.classcentral.com/)
22:24:51	775178/775178	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:24:51%20GMT	https://www.classcentral.com/subject/stem	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/stem.html	(from https://www.classcentral.com/)
22:24:52	8013/8013	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:52%20GMT	https://www.classcentral.com/subject/course-development	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/course-development.a8.delayed	(from https://www.classcentral.com/)
22:24:52	7790/7790	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:52%20GMT	https://www.classcentral.com/subject/online-education	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/online-education	(from https://www.classcentral.com/)
22:24:52	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:52%20GMT	https://www.classcentral.com/subject/test-prep	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/test-prep.aa.delayed	(from https://www.classcentral.com/)
22:24:53	7925/7925	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:53%20GMT	https://www.classcentral.com/subject/pedagogy	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/pedagogy.ab.delayed	(from https://www.classcentral.com/)
22:24:54	7974/7974	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:54%20GMT	https://www.classcentral.com/subject/economics	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/economics.ad.delayed	(from https://www.classcentral.com/)
22:24:55	786657/786657	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:24:54%20GMT	https://www.classcentral.com/subject/sociology	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/sociology.html	(from https://www.classcentral.com/)
22:24:55	7976/7976	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:55%20GMT	https://www.classcentral.com/subject/psychology	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/psychology.ae.delayed	(from https://www.classcentral.com/)
22:24:56	7773/7773	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:56%20GMT	https://www.classcentral.com/subject/anthropology	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/anthropology	(from https://www.classcentral.com/)
22:24:56	8005/8005	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:56%20GMT	https://www.classcentral.com/subject/political-science	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/political-science.b0.delayed	(from https://www.classcentral.com/)
22:24:57	7972/7972	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:57%20GMT	https://www.classcentral.com/subject/urban-planning	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/urban-planning.b2.delayed	(from https://www.classcentral.com/)
22:24:58	786602/786602	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:24:57%20GMT	https://www.classcentral.com/subject/law	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/law.html	(from https://www.classcentral.com/)
22:24:58	7966/7966	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:58%20GMT	https://www.classcentral.com/subject/human-rights	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/human-rights.b3.delayed	(from https://www.classcentral.com/)
22:24:59	7801/7801	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:59%20GMT	https://www.classcentral.com/subject/sustainability	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/sustainability	(from https://www.classcentral.com/)
22:24:59	7956/7956	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:59%20GMT	https://www.classcentral.com/subject/governance	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/governance.b5.delayed	(from https://www.classcentral.com/)
22:24:59	7959/7959	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:59%20GMT	https://www.classcentral.com/subject/archaeology	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/archaeology.b6.delayed	(from https://www.classcentral.com/)
22:25:01	7933/7933	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:01%20GMT	https://www.classcentral.com/subject/music	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/music.b8.delayed	(from https://www.classcentral.com/)
22:25:02	747267/747267	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:25:01%20GMT	https://www.classcentral.com/subject/social-work	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/social-work.html	(from https://www.classcentral.com/)
22:25:02	7756/7756	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:02%20GMT	https://www.classcentral.com/subject/digital-media	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/digital-media	(from https://www.classcentral.com/)
22:25:04	8048/8048	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:04%20GMT	https://www.classcentral.com/subject/design-and-creativity	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/design-and-creativity.bb.delayed	(from https://www.classcentral.com/)
22:25:05	782698/782698	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:25:04%20GMT	https://www.classcentral.com/subject/visual-arts	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/visual-arts.html	(from https://www.classcentral.com/)
22:25:05	7992/7992	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:05%20GMT	https://www.classcentral.com/subject/bioinformatics	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/bioinformatics.bc.delayed	(from https://www.classcentral.com/)
22:25:05	7733/7733	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:05%20GMT	https://www.classcentral.com/subject/big-data	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/big-data	(from https://www.classcentral.com/)
22:25:06	7980/7980	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:06%20GMT	https://www.classcentral.com/subject/data-mining	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/data-mining.be.delayed	(from https://www.classcentral.com/)
22:25:06	7990/7990	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:06%20GMT	https://www.classcentral.com/subject/data-analysis	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/data-analysis.bf.delayed	(from https://www.classcentral.com/)
22:25:07	7943/7943	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:08%20GMT	https://www.classcentral.com/subject/jupyter	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/jupyter.c1.delayed	(from https://www.classcentral.com/)
22:25:09	765474/765474	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:25:07%20GMT	https://www.classcentral.com/subject/data-visualization	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/data-visualization.html	(from https://www.classcentral.com/)
22:25:09	8011/8011	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:09%20GMT	https://www.classcentral.com/subject/mobile-development	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/mobile-development.c2.delayed	(from https://www.classcentral.com/)
22:25:09	7787/7787	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:09%20GMT	https://www.classcentral.com/subject/web-development	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/web-development	(from https://www.classcentral.com/)
22:25:09	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:09%20GMT	https://www.classcentral.com/subject/databases	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/databases.c4.delayed	(from https://www.classcentral.com/)
22:25:11	8026/8026	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:11%20GMT	https://www.classcentral.com/subject/programming-languages	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/programming-languages.c6.delayed	(from https://www.classcentral.com/)
22:25:12	763576/763576	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:25:11%20GMT	https://www.classcentral.com/subject/game-development	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/game-development.html	(from https://www.classcentral.com/)
22:25:12	8019/8019	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:12%20GMT	https://www.classcentral.com/subject/software-development	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/software-development.c7.delayed	(from https://www.classcentral.com/)
22:25:12	7787/7787	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:12%20GMT	https://www.classcentral.com/subject/cloud-computing	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/cloud-computing	(from https://www.classcentral.com/)
22:25:13	8041/8041	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:13%20GMT	https://www.classcentral.com/subject/communication-skills	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/communication-skills.c9.delayed	(from https://www.classcentral.com/)
22:25:14	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:14%20GMT	https://www.classcentral.com/subject/self-improvement	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/self-improvement.cb.delayed	(from https://www.classcentral.com/)
22:25:15	790939/790939	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:25:14%20GMT	https://www.classcentral.com/subject/career-development	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/career-development.html	(from https://www.classcentral.com/)
22:25:15	8036/8036	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:15%20GMT	https://www.classcentral.com/subject/presentation-skills	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/presentation-skills.cc.delayed	(from https://www.classcentral.com/)
22:25:16	7764/7764	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:16%20GMT	https://www.classcentral.com/subject/resilience	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/resilience	(from https://www.classcentral.com/)
22:25:16	7990/7990	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:16%20GMT	https://www.classcentral.com/subject/cybersecurity	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/cybersecurity.ce.delayed	(from https://www.classcentral.com/)
22:25:18	8000/8000	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:18%20GMT	https://www.classcentral.com/subject/ethical-hacking	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/ethical-hacking.d0.delayed	(from https://www.classcentral.com/)
22:25:18	757914/757914	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:25:17%20GMT	https://www.classcentral.com/subject/network-security	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/network-security.html	(from https://www.classcentral.com/)
22:25:19	8028/8028	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:19%20GMT	https://www.classcentral.com/subject/digital-forensics	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/digital-forensics.d1.delayed	(from https://www.classcentral.com/)
22:25:19	7823/7823	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:19%20GMT	https://www.classcentral.com/subject/reverse-engineering	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/reverse-engineering	(from https://www.classcentral.com/)
22:25:21	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:21%20GMT	https://www.classcentral.com/subject/malware-analysis	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/malware-analysis.d4.delayed	(from https://www.classcentral.com/)
22:25:22	751840/751840	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:25:21%20GMT	https://www.classcentral.com/subject/pentesting	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/pentesting.html	(from https://www.classcentral.com/)
22:25:22	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:22%20GMT	https://www.classcentral.com/subject/devsecops	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/devsecops.d5.delayed	(from https://www.classcentral.com/)
22:25:22	7720/7720	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:22%20GMT	https://www.classcentral.com/subject/osint	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/osint	(from https://www.classcentral.com/)
22:25:23	8038/8038	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:23%20GMT	https://www.classcentral.com/subject/threat-intelligence	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/threat-intelligence.d7.delayed	(from https://www.classcentral.com/)
22:25:24	7925/7925	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:24%20GMT	https://www.classcentral.com/subject/red-team	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/red-team.d9.delayed	(from https://www.classcentral.com/)
22:25:25	739069/739069	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:25:24%20GMT	https://www.classcentral.com/subject/infosec-certifications	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/infosec-certifications.html	(from https://www.classcentral.com/)
22:25:25	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:25%20GMT	https://www.classcentral.com/subject/blue-team	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/blue-team.da.delayed	(from https://www.classcentral.com/)
22:25:26	192630/192630	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2016:05:06%20GMT	https://www.classcentral.com/report/2022-year-in-review/	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/report/2022-year-in-review/index.html	(from https://www.classcentral.com/)
22:25:26	53341/53341	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2011:13:15%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F01%2F2022-year-in-review-banner.png?auto=format&ixlib=php-3.3.1&s=b749b7d54fec1827d6e81dd4a14e0b95	C:/My%20Web%20Sites/Deneme%206/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/01/2022-year-in-review-bannera34a.png	(from https://www.classcentral.com/)
22:25:26	2816/2816	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202023%2009:01:59%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flists%2Flist-empty.png?auto=format&ixlib=php-3.3.1&w=100&s=7005d0a45465e44b0327c67458186ec5	C:/My%20Web%20Sites/Deneme%206/ccweb.imgix.net/https_/www.classcentral.com/images/lists/list-empty6407.png	(from https://www.classcentral.com/)
22:25:27	138053/138053	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2013:41:55%20GMT	https://www.classcentral.com/report/review-science-of-well-being/	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/report/review-science-of-well-being/index.html	(from https://www.classcentral.com/)
22:25:27	143788/143788	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2010:42:17%20GMT	https://www.classcentral.com/report/author/dhawal/	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/report/author/dhawal/index.html	(from https://www.classcentral.com/)
22:25:27	189433/189433	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2013:41:56%20GMT	https://www.classcentral.com/report/best-resume-writing-courses/	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/report/best-resume-writing-courses/index.html	(from https://www.classcentral.com/)
22:25:28	138292/138292	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2013:41:58%20GMT	https://www.classcentral.com/report/review-exploratory-data-analysis-matlab/	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/report/review-exploratory-data-analysis-matlab/index.html	(from https://www.classcentral.com/)
22:25:28	162131/162131	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2010:42:21%20GMT	https://www.classcentral.com/report/best-ocaml-courses/	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/report/best-ocaml-courses/index.html	(from https://www.classcentral.com/)
22:25:28	542711/542711	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:25:27%20GMT	https://www.classcentral.com/lists	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/lists.html	(from https://www.classcentral.com/)
22:25:29	500858/500858	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:25:28%20GMT	https://www.classcentral.com/signup	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/signup.html	(from https://www.classcentral.com/)
22:25:30	497377/497377	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:25:29%20GMT	https://www.classcentral.com/login	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/login.html	(from https://www.classcentral.com/)
22:25:30	11362/11362	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2003:30:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fillustrations%2Flearning-illustration-black-history-month-01.png?auto=format&blur=200&h=650&ixlib=php-3.3.1&px=16&s=ab1fec484ae1d53fb9750018152aa0d9	C:/My%20Web%20Sites/Deneme%206/ccweb.imgix.net/https_/www.classcentral.com/images/illustrations/learning-illustration-black-history-month-01b6a2.png	(from https://www.classcentral.com/)
22:25:33	748404/748404	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:25:32%20GMT	https://www.classcentral.com/subject/it-certifications	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/it-certifications.html	(from https://www.classcentral.com/)
22:25:33	7908/7908	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:33%20GMT	https://www.classcentral.com/course/swayam-industrial-pharmacy-i-14123	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/course/swayam-industrial-pharmacy-i-14123	(from https://www.classcentral.com/)
22:25:34	700303/700303	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:25:33%20GMT	https://www.classcentral.com/course/astrobio-415	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/course/astrobio-415.html	(from https://www.classcentral.com/)
22:25:34	8278/8278	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:34%20GMT	https://www.classcentral.com/course/edx-educacion-de-calidad-para-todos-equidad-inclusion-y-atencion-a-la-diversidad-3920	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/course/edx-educacion-de-calidad-para-todos-equidad-inclusion-y-atencion-a-la-diversidad-3920	(from https://www.classcentral.com/)
22:25:34	7685/7685	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:25:34%20GMT	https://www.classcentral.com/help/moocs	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/help/moocs	(from https://www.classcentral.com/)
22:25:34	260/260	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2021:46:08%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-free-certificates.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=b5155aa65e3f08684b348db07bc933bc	C:/My%20Web%20Sites/Deneme%206/ccweb.imgix.net/https_/www.classcentral.com/images/icon-free-certificates1174.png	(from https://www.classcentral.com/)
22:25:35	253/253	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2015:46:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-ivy-league.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=f8a1677dcc3c0f63edfb09169c6e4688	C:/My%20Web%20Sites/Deneme%206/ccweb.imgix.net/https_/www.classcentral.com/images/icon-ivy-league6438.png	(from https://www.classcentral.com/)
22:25:36	249/249	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2012:03:53%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fstanford-trn-sq.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=19ee19b964c73d99b3a84a6117794fb7	C:/My%20Web%20Sites/Deneme%206/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/stanford-trn-sq17f6.png	(from https://www.classcentral.com/)
22:25:36	212/212	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2015:36:48%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-best-all-time.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=5b9352713172c7fcd977a343d792b019	C:/My%20Web%20Sites/Deneme%206/ccweb.imgix.net/https_/www.classcentral.com/images/icon-best-all-time6b4b.png	(from https://www.classcentral.com/)
22:25:37	776113/776113	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:25:36%20GMT	https://www.classcentral.com/university/stanford	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/university/stanford.html	(from https://www.classcentral.com/)
22:25:37	186/186	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2007:25:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-cs.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=390c31c31510fa9d18c870c4a605e3d4	C:/My%20Web%20Sites/Deneme%206/ccweb.imgix.net/https_/www.classcentral.com/images/icon-csaed6.png	(from https://www.classcentral.com/)
22:25:38	251/251	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2021:46:08%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-sustainability.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=cf01fc7556e778ef641d9bebbb58090e	C:/My%20Web%20Sites/Deneme%206/ccweb.imgix.net/https_/www.classcentral.com/images/icon-sustainability9a1a.png	(from https://www.classcentral.com/)
22:25:39	772997/772997	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:25:38%20GMT	https://www.classcentral.com/collection/sustainability-online-courses	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/collection/sustainability-online-courses.html	(from https://www.classcentral.com/)
22:25:39	215/215	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2011:46:29%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fmit-trn-sq.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=9a7c86b420e58c1da3065805414fb058	C:/My%20Web%20Sites/Deneme%206/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/mit-trn-sqf645.png	(from https://www.classcentral.com/)
22:25:40	802285/802285	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:25:39%20GMT	https://www.classcentral.com/university/mit	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/university/mit.html	(from https://www.classcentral.com/)
22:25:40	220/220	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202022%2008:31:34%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fgoogle-trn-sq.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=f576f4703270fd64e2335a08f5433212	C:/My%20Web%20Sites/Deneme%206/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/google-trn-sqffa8.png	(from https://www.classcentral.com/)
22:25:41	755884/755884	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:25:40%20GMT	https://www.classcentral.com/institution/google	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/institution/google.html	(from https://www.classcentral.com/)
